"customer_id","churn_label","churn_reason"
"9581-GVBXT",False,NULL
"5862-BRIXZ",False,NULL
"5404-GGUKR",False,NULL
"3308-JSGML",False,NULL
"2126-GSEGL",False,NULL
"0440-QEXBZ",False,NULL
"2434-EEVDB",False,NULL
"6762-QVYJO",False,NULL
"6199-IWKGC",False,NULL
"2675-DHUTR",False,NULL
"8152-VETUR",False,NULL
"7446-YPODE",False,NULL
"9522-BNTHX",False,NULL
"4676-WLUHT",False,NULL
"7980-MHFLQ",False,NULL
"0757-WCUUZ",False,NULL
"1629-DQQVB",False,NULL
"0374-AACSZ",False,NULL
"4872-VXRIL",False,NULL
"9140-CZQZZ",False,NULL
"3423-HHXAO",False,NULL
"9938-TKDGL",False,NULL
"0531-ZZJWQ",False,NULL
"6537-QLGEX",False,NULL
"2688-BHGOG",False,NULL
"3160-TYXLT",False,NULL
"1325-USMEC",False,NULL
"0916-QOFDP",False,NULL
"5606-AMZBO",False,NULL
"6199-IPCAO",False,NULL
"5640-CAXOA",False,NULL
"2235-EZAIK",False,NULL
"3847-BAERP",False,NULL
"1453-RZFON",False,NULL
"8263-OKETD",False,NULL
"0670-KDOMA",False,NULL
"2476-YGEFM",False,NULL
"8687-BAFGU",False,NULL
"0641-EVBOJ",False,NULL
"0829-XXPLX",False,NULL
"9974-JFBHQ",False,NULL
"6624-JDRDS",False,NULL
"0608-JDVEC",False,NULL
"9780-FKVVF",False,NULL
"1919-RTPQD",False,NULL
"5214-NLTIT",False,NULL
"3345-PBBFH",False,NULL
"5055-BRMNE",False,NULL
"2190-PHBHR",False,NULL
"2650-GYRYL",False,NULL
"5208-FVQKB",False,NULL
"7184-LRUUR",False,NULL
"6627-CFOSN",False,NULL
"3982-JGSFD",False,NULL
"1574-DYCWE",False,NULL
"7247-XOZPB",False,NULL
"2466-FCCPT",False,NULL
"6211-WWLTF",False,NULL
"4826-TZEVA",False,NULL
"6016-NXBNJ",False,NULL
"9138-EFSMO",False,NULL
"4632-XJMEX",False,NULL
"8910-LEDAG",False,NULL
"3452-GWUIN",False,NULL
"2716-GFZOR",False,NULL
"3724-UCSHY",False,NULL
"8626-XHBIE",False,NULL
"3192-LNKRK",False,NULL
"4439-YRNVD",False,NULL
"2208-UGTGR",False,NULL
"3005-TYFRD",False,NULL
"8670-MEFCP",False,NULL
"3079-BCHLN",False,NULL
"7777-UNYHB",False,NULL
"7278-CKDNC",False,NULL
"8450-UYIBU",False,NULL
"2969-VAPYH",False,NULL
"7181-OQCUT",False,NULL
"8474-UMLNT",False,NULL
"3836-FZSDJ",False,NULL
"9142-XMYJH",False,NULL
"0187-QSXOE",False,NULL
"7733-UDMTP",False,NULL
"2649-HWLYB",False,NULL
"5214-CHIWJ",False,NULL
"6904-JLBGY",False,NULL
"2465-BLLEU",False,NULL
"1685-VAYJF",False,NULL
"8874-EJNSR",False,NULL
"6917-YACBP",False,NULL
"5049-MUBWG",False,NULL
"4223-WOZCM",False,NULL
"0769-MURVM",False,NULL
"9253-VIFJQ",False,NULL
"7030-FZTFM",False,NULL
"9741-YLNTD",False,NULL
"5917-RYRMG",False,NULL
"5120-ZBLAI",False,NULL
"1194-BHJYC",False,NULL
"0906-QVPMS",False,NULL
"1905-OEILC",False,NULL
"7858-GTZSP",False,NULL
"6248-BSHKG",False,NULL
"4685-TFLLS",False,NULL
"3470-BTGQO",False,NULL
"1209-VFFOC",False,NULL
"8224-DWCKX",False,NULL
"4553-DVPZG",False,NULL
"6917-IAYHD",False,NULL
"8620-RJPZN",False,NULL
"7572-KPVKK",False,NULL
"2642-MAWLJ",False,NULL
"7103-ZGVNT",False,NULL
"2027-WKXMW",False,NULL
"7137-NAXML",False,NULL
"2428-ZMCTB",False,NULL
"2961-VNFKL",False,NULL
"1768-HNVGJ",False,NULL
"6963-KQYQB",False,NULL
"5934-RMPOV",False,NULL
"1207-BLKSA",False,NULL
"8316-BBQAY",False,NULL
"1166-PQLGG",False,NULL
"3146-JTQHR",False,NULL
"4291-YZODP",False,NULL
"4395-PZMSN",False,NULL
"6427-FEFIG",False,NULL
"0017-IUDMW",False,NULL
"8706-HRADD",False,NULL
"9955-QOPOY",False,NULL
"4385-ZKVNW",False,NULL
"5446-DKWYW",False,NULL
"9031-ZVQPT",False,NULL
"2990-IAJSV",False,NULL
"8107-KNCIM",False,NULL
"9027-YFHQJ",False,NULL
"5176-LDKUH",False,NULL
"4644-OBGFZ",False,NULL
"7926-IJOOU",False,NULL
"6480-YAGIY",False,NULL
"4029-HPFVY",False,NULL
"7602-DBTOU",False,NULL
"5345-BMKWB",False,NULL
"5457-COLHT",False,NULL
"5451-YHYPW",False,NULL
"7998-WNZEM",False,NULL
"4664-NJCMS",False,NULL
"0307-BCOPK",False,NULL
"7629-WFGLW",False,NULL
"2542-HYGIQ",False,NULL
"5016-LIPDW",False,NULL
"6481-LXPWL",False,NULL
"6124-ACRHJ",False,NULL
"9362-MWODR",False,NULL
"9975-GPKZU",False,NULL
"9625-RZFUK",False,NULL
"5153-LXKDT",False,NULL
"5161-UBZXI",False,NULL
"1020-JPQOW",False,NULL
"7919-ZODZZ",False,NULL
"0565-JUPYD",False,NULL
"6867-ACCZI",False,NULL
"5939-XAIXZ",False,NULL
"9054-FOWNV",False,NULL
"8207-VVMYB",False,NULL
"9732-EQMWY",False,NULL
"5269-NRGDP",False,NULL
"6195-MELTI",False,NULL
"2121-JAFOM",False,NULL
"8818-DOPVL",False,NULL
"1227-UDMZR",False,NULL
"5198-HQAEN",False,NULL
"2167-FQSTQ",False,NULL
"2819-GWENI",False,NULL
"3572-UUHRS",False,NULL
"2692-PFYTJ",False,NULL
"6288-LBEAR",False,NULL
"5955-EPOAZ",False,NULL
"6821-JPCDC",False,NULL
"8815-LMFLX",False,NULL
"9135-HSWOC",False,NULL
"8582-KRHPJ",False,NULL
"5811-IWXYM",False,NULL
"7044-YAACC",False,NULL
"8189-XRIKE",False,NULL
"1506-YJTYT",False,NULL
"4123-DVHPH",False,NULL
"2228-BZDEE",False,NULL
"2789-CZANW",False,NULL
"7596-LDUXP",False,NULL
"3740-RLMVT",False,NULL
"2192-OZITF",False,NULL
"5651-CPDND",False,NULL
"2186-QZEYA",False,NULL
"1131-ALZWV",False,NULL
"7729-XBTWX",False,NULL
"9134-WYRVP",False,NULL
"3284-SVCRO",False,NULL
"9732-OUYRN",False,NULL
"0559-CKHUS",False,NULL
"2931-SVLTV",False,NULL
"7504-UWHNB",False,NULL
"2582-FFFZR",False,NULL
"8908-NMQTX",False,NULL
"1431-AIDJQ",False,NULL
"8413-YNHNV",False,NULL
"5808-TOTXO",False,NULL
"4369-NYSCF",False,NULL
"6333-YDVLT",False,NULL
"5324-KTGCG",False,NULL
"5599-HVLTW",False,NULL
"7394-LWLYN",False,NULL
"6873-UDNLD",False,NULL
"2700-LUEVA",False,NULL
"0958-YHXGP",False,NULL
"1101-SSWAG",False,NULL
"5743-KHMNA",False,NULL
"4194-FJARJ",False,NULL
"5325-UWTWJ",False,NULL
"3969-GYXEL",False,NULL
"9208-OLGAQ",False,NULL
"3244-CQPHU",False,NULL
"2674-MLXMN",False,NULL
"9708-HPXWZ",False,NULL
"6992-TKNYO",False,NULL
"4468-YDOVK",False,NULL
"5792-JALQC",False,NULL
"2200-DSAAL",False,NULL
"4302-ZYFEL",False,NULL
"9351-LZYGF",False,NULL
"4366-CTOUZ",False,NULL
"1518-OMDIK",False,NULL
"6671-NGWON",False,NULL
"0595-ITUDF",False,NULL
"1955-IBMMB",False,NULL
"0096-BXERS",False,NULL
"3806-YAZOV",False,NULL
"7998-ZLXWN",False,NULL
"6253-WRFHY",False,NULL
"9133-AYJZG",False,NULL
"2675-OTVVJ",False,NULL
"8680-CGLTP",False,NULL
"8430-TWCBX",False,NULL
"5018-GWURO",False,NULL
"6741-QRLUP",False,NULL
"4737-HOBAX",False,NULL
"0537-QYZZN",False,NULL
"3340-QBBFM",False,NULL
"8200-KLNYW",False,NULL
"3372-CDXFJ",False,NULL
"4781-ZXYGU",False,NULL
"7632-YUTXB",False,NULL
"2718-YSKCS",False,NULL
"9896-UYMIE",False,NULL
"0853-NWIFK",False,NULL
"8212-CRQXP",False,NULL
"6980-CDGFC",False,NULL
"7691-XVTZH",False,NULL
"2520-SGTTA",False,NULL
"2277-VWCNI",False,NULL
"1088-CNNKB",False,NULL
"1930-BZLHI",False,NULL
"5868-YTYKS",False,NULL
"3525-DVKFN",False,NULL
"1482-OXZSY",False,NULL
"0377-JBKKT",False,NULL
"5778-BVOFB",False,NULL
"3373-YZZYM",False,NULL
"0228-MAUWC",False,NULL
"7663-YJHSN",False,NULL
"4915-BFSXL",False,NULL
"3086-RUCRN",False,NULL
"5215-LNLDJ",False,NULL
"7576-JMYWV",False,NULL
"0257-KXZGU",False,NULL
"1307-ATKGB",False,NULL
"3714-XPXBW",False,NULL
"1850-AKQEP",False,NULL
"2824-DXNKN",False,NULL
"5227-JSCFE",False,NULL
"0848-ZGQIJ",False,NULL
"3621-CHYVB",False,NULL
"8042-RNLKO",False,NULL
"5372-FBKBN",False,NULL
"0420-TXVSG",False,NULL
"6217-TOWGS",False,NULL
"1045-LTCYT",False,NULL
"1544-JJMYL",False,NULL
"4636-JGAAI",False,NULL
"6874-SGLHU",False,NULL
"5951-AOFIH",False,NULL
"3059-NGMXB",False,NULL
"8652-YHIYU",False,NULL
"5278-PNYOX",False,NULL
"3486-HOOGQ",False,NULL
"5061-PBXFW",False,NULL
"8630-FJLIB",False,NULL
"3891-NLXJB",False,NULL
"4749-OJKQU",False,NULL
"0577-WHMEV",False,NULL
"5453-AXEPF",False,NULL
"3639-XJHKQ",False,NULL
"3716-LRGXK",False,NULL
"2263-SFSQZ",False,NULL
"9950-MTGYX",False,NULL
"3397-AVTKU",False,NULL
"4825-FUREZ",False,NULL
"2672-OJQZP",False,NULL
"3134-DSHVC",False,NULL
"7821-DPRQE",False,NULL
"2001-EWBQU",False,NULL
"1608-GMEWB",False,NULL
"6695-AMZUF",False,NULL
"8410-BGQXN",False,NULL
"1619-YWUBB",False,NULL
"7611-YKYTC",False,NULL
"0365-GXEZS",False,NULL
"0082-OQIQY",False,NULL
"3606-SBKRY",False,NULL
"0667-NSRGI",False,NULL
"6893-ODYYE",False,NULL
"8242-JSVBO",False,NULL
"9541-ZPSEA",False,NULL
"2665-NPTGL",False,NULL
"1139-WUOAH",False,NULL
"4693-VWVBO",False,NULL
"6937-GCDGQ",False,NULL
"0988-JRWWP",False,NULL
"5075-JSDKI",False,NULL
"8644-XYTSV",False,NULL
"3873-WOSBC",False,NULL
"7465-ZZRVX",False,NULL
"7975-JMZNT",False,NULL
"7251-XFOIL",False,NULL
"4116-IQRFR",False,NULL
"8259-DZLIZ",False,NULL
"0442-ZXKVS",False,NULL
"7853-WNZSY",False,NULL
"3120-FAZKD",False,NULL
"8606-OEGQZ",False,NULL
"0225-ZORZP",False,NULL
"9489-JMTTN",False,NULL
"0575-CUQOV",False,NULL
"0967-BMLBD",False,NULL
"2830-LEWOA",False,NULL
"5006-MXVRN",False,NULL
"8327-WKMIE",False,NULL
"6917-FIJHC",False,NULL
"5329-KRDTM",False,NULL
"7797-EJMDP",False,NULL
"3530-VWVGU",False,NULL
"6368-NWMCE",False,NULL
"3633-CDBUW",False,NULL
"0707-HOVVN",False,NULL
"3956-MGXOG",False,NULL
"9274-UARKJ",False,NULL
"4077-HWUYD",False,NULL
"0103-CSITQ",False,NULL
"8671-KKKOS",False,NULL
"7305-ZWMAJ",False,NULL
"9518-XXBXE",False,NULL
"6578-KRMAW",False,NULL
"4860-IJUDE",False,NULL
"9688-YGXVR",False,NULL
"0423-UDIJQ",False,NULL
"1945-XISKS",False,NULL
"5360-LJCNJ",False,NULL
"2607-FBDFF",False,NULL
"1100-DDVRV",False,NULL
"6728-WYQBC",False,NULL
"9029-FEGVJ",False,NULL
"7216-KAOID",False,NULL
"6145-NNPNO",False,NULL
"5339-TJFEK",False,NULL
"2074-GUHPQ",False,NULL
"4625-XMOYM",False,NULL
"5827-MWCZK",False,NULL
"1385-TQOZW",False,NULL
"5914-XRFQB",False,NULL
"4329-YPDDQ",False,NULL
"4804-NCPET",False,NULL
"5944-UGLLK",False,NULL
"7787-BNTZM",False,NULL
"2252-ISRNH",False,NULL
"9415-TPKRV",False,NULL
"5322-TEUJK",False,NULL
"1866-DIOQZ",False,NULL
"8375-KVTHK",False,NULL
"2697-NQBPF",False,NULL
"3709-OIJEA",False,NULL
"1386-ZIKUV",False,NULL
"0599-XNYDO",False,NULL
"6377-WHAOX",False,NULL
"6855-VLGOS",False,NULL
"8999-XXGNS",False,NULL
"8746-OQQRW",False,NULL
"3181-MIZBN",False,NULL
"0471-ARVMX",False,NULL
"7766-CLTIC",False,NULL
"5650-YLIBA",False,NULL
"0825-CPPQH",False,NULL
"9084-OAYKL",False,NULL
"6122-LJADA",False,NULL
"2400-XIWIO",False,NULL
"7524-VRLPL",False,NULL
"7569-NMZYQ",False,NULL
"5201-USSQZ",False,NULL
"2105-PHWON",False,NULL
"1494-EJZDW",False,NULL
"4884-TVUQF",False,NULL
"8003-EWNDZ",False,NULL
"1897-RCFUM",False,NULL
"9256-JTBNZ",False,NULL
"2211-RMNHO",False,NULL
"2432-TFSMK",False,NULL
"4929-ROART",False,NULL
"1834-ABKHQ",False,NULL
"1741-WTPON",False,NULL
"3932-IJWDZ",False,NULL
"1240-HCBOH",False,NULL
"3594-KADLU",False,NULL
"8065-BVEPF",False,NULL
"3796-ENZGF",False,NULL
"1734-ZMNTZ",False,NULL
"2853-CWQFQ",False,NULL
"0813-TAXXS",False,NULL
"2519-TWKFS",False,NULL
"0626-QXNGV",False,NULL
"6723-CEGQI",False,NULL
"4732-RRJZC",False,NULL
"9499-XPZXM",False,NULL
"4338-EYCER",False,NULL
"3007-FDPEA",False,NULL
"6350-XFYGW",False,NULL
"8513-OLYGY",False,NULL
"0311-QYWSS",False,NULL
"8705-DWKTI",False,NULL
"8755-IWJHN",False,NULL
"4480-QQRHC",False,NULL
"0929-PECLO",False,NULL
"3680-CTHUH",False,NULL
"1202-KKGFU",False,NULL
"6112-KTHFQ",False,NULL
"1852-XEMDW",False,NULL
"1820-DJFPH",False,NULL
"9426-SXNHE",False,NULL
"9068-FHQHD",False,NULL
"1269-FOYWN",False,NULL
"9470-YFUYI",False,NULL
"7402-EYFXX",False,NULL
"9895-VFOXH",False,NULL
"1230-QAJDW",False,NULL
"5701-ZIKJE",False,NULL
"5032-MIYKT",False,NULL
"7396-VJUZB",False,NULL
"9717-QEBGU",False,NULL
"5172-RKOCB",False,NULL
"6509-TSGWN",False,NULL
"3178-CIFOT",False,NULL
"4530-NDRKU",False,NULL
"5985-TBABQ",False,NULL
"9800-ONTFE",False,NULL
"6743-HHQPF",False,NULL
"8455-HIRAQ",False,NULL
"6616-AALSR",False,NULL
"9415-ZNBSX",False,NULL
"4018-KJYUY",False,NULL
"3884-UEBXB",False,NULL
"8780-RSYYU",False,NULL
"5537-UXXVS",False,NULL
"1791-PQHBB",False,NULL
"8701-DGLVH",False,NULL
"8741-LQOBK",False,NULL
"8082-GHXOP",False,NULL
"0980-FEXWF",False,NULL
"3011-WQKSZ",False,NULL
"8218-FFJDS",False,NULL
"1986-PHGZF",False,NULL
"9360-OMDZZ",False,NULL
"0345-XMMUG",False,NULL
"8024-XNAFQ",False,NULL
"2988-GBIVW",False,NULL
"2832-SCUCO",False,NULL
"7036-ZZKBD",False,NULL
"0265-PSUAE",False,NULL
"0463-TXOAK",False,NULL
"0594-UFTUL",False,NULL
"9509-MPYOD",False,NULL
"9128-CPXKI",False,NULL
"0129-KPTWJ",False,NULL
"5855-EIBDE",False,NULL
"5365-LLFYV",False,NULL
"5956-YHHRX",False,NULL
"6008-NAIXK",False,NULL
"1928-BXYIV",False,NULL
"5760-FXFVO",False,NULL
"0961-ZWLVI",False,NULL
"5181-OABFK",False,NULL
"4007-NHVHI",False,NULL
"7816-VGHTO",False,NULL
"5871-DGTXZ",False,NULL
"7550-WIQVA",False,NULL
"7544-ZVIKX",False,NULL
"0016-QLJIS",False,NULL
"7508-DQAKK",False,NULL
"5176-OLSKT",False,NULL
"9356-AXGMP",False,NULL
"3556-BVQGL",False,NULL
"8979-CAMGB",False,NULL
"7581-EBBOU",False,NULL
"5073-RZGBK",False,NULL
"2192-CKRLV",False,NULL
"3154-HMWUU",False,NULL
"6119-SPUDB",False,NULL
"6522-OIQSX",False,NULL
"7813-ZGGAW",False,NULL
"8748-HFWBO",False,NULL
"1052-QJIBV",False,NULL
"1319-YLZJG",False,NULL
"0723-FDLAY",False,NULL
"3050-RLLXC",False,NULL
"9298-WGMRW",False,NULL
"3088-LHEFH",False,NULL
"6583-KQJLK",False,NULL
"8544-JNBOX",False,NULL
"6681-ZSEXG",False,NULL
"6139-ZZRBQ",False,NULL
"6116-RFVHN",False,NULL
"8884-FEEWR",False,NULL
"3125-RAHBV",False,NULL
"0373-AIVNJ",False,NULL
"1682-VCOIO",False,NULL
"2072-ZVJJX",False,NULL
"8849-AYPTR",False,NULL
"9518-IMLHK",False,NULL
"3646-ITDGM",False,NULL
"3569-VLDHH",False,NULL
"8224-KDLKN",False,NULL
"7594-LZNWR",False,NULL
"4001-TSBTV",False,NULL
"8727-XDPUD",False,NULL
"1043-UXOVO",False,NULL
"1064-FBXNK",False,NULL
"3996-ZNWYK",False,NULL
"2878-DHMIN",False,NULL
"7762-ONLJY",False,NULL
"5795-BKOYE",False,NULL
"7402-PWYJJ",False,NULL
"0018-NYROU",False,NULL
"7501-VTYLJ",False,NULL
"7608-RGIRO",False,NULL
"0480-BIXDE",False,NULL
"5895-QSXOD",False,NULL
"9814-AOUDH",False,NULL
"6175-IRFIT",False,NULL
"8760-ZRHKE",False,NULL
"1622-HSHSF",False,NULL
"6749-UTDVX",False,NULL
"5542-DHSXL",False,NULL
"9102-OXKFY",False,NULL
"5216-WASFJ",False,NULL
"7808-DVWEP",False,NULL
"2284-VFLKH",False,NULL
"0366-NQSHS",False,NULL
"3807-BPOMJ",False,NULL
"3892-NXAZG",False,NULL
"4948-WBBKL",False,NULL
"4182-BGSIQ",False,NULL
"0988-AADSA",False,NULL
"9972-NKTFD",False,NULL
"3717-LNXKW",False,NULL
"5734-EJKXG",False,NULL
"2207-RYYRL",False,NULL
"6729-FZWSY",False,NULL
"9695-IDRZR",False,NULL
"8144-DGHXP",False,NULL
"7814-LEEVE",False,NULL
"8631-WUXGY",False,NULL
"5906-DVAPM",False,NULL
"6654-QGBZZ",False,NULL
"8348-JLBUG",False,NULL
"5641-DMBFJ",False,NULL
"9200-NLNPD",False,NULL
"2664-XJZNO",False,NULL
"3339-EAQNV",False,NULL
"0921-OHLVP",False,NULL
"8350-NYMVI",False,NULL
"1600-DILPE",False,NULL
"0536-ESJEP",False,NULL
"4654-GGUII",False,NULL
"6478-HRRCZ",False,NULL
"8510-BBWMU",False,NULL
"6857-TKDJV",False,NULL
"2360-RDGRO",False,NULL
"0584-BJQGZ",False,NULL
"1360-XFJMR",False,NULL
"5730-RIITO",False,NULL
"9058-MJLZC",False,NULL
"0902-XKXPN",False,NULL
"5177-RVZNU",False,NULL
"0056-EPFBG",False,NULL
"8993-IZEUX",False,NULL
"8190-ZTQFB",False,NULL
"0931-MHTEM",False,NULL
"7515-LODFU",False,NULL
"0440-UEDAI",False,NULL
"1337-BOZWO",False,NULL
"0868-VJRDR",False,NULL
"6344-SFJVH",False,NULL
"3950-VPYJB",False,NULL
"8041-TMEID",False,NULL
"7321-ZNSLA",False,NULL
"6941-KXRRV",False,NULL
"8727-JQFHV",False,NULL
"9475-NNDGC",False,NULL
"1355-KUSBG",False,NULL
"3688-FTHLT",False,NULL
"0899-LIIBW",False,NULL
"1384-RCUXW",False,NULL
"5825-XJOCM",False,NULL
"6848-YLDFR",False,NULL
"8125-QPFJD",False,NULL
"2320-YKQBO",False,NULL
"4973-RLZVI",False,NULL
"7869-ZYDST",False,NULL
"4501-UYKBC",False,NULL
"1215-EXRMO",False,NULL
"2305-MRGLV",False,NULL
"8404-VIOMB",False,NULL
"2359-KLTEK",False,NULL
"5304-EFJLP",False,NULL
"2673-ZALNP",False,NULL
"9184-GALIL",False,NULL
"4393-RYCRE",False,NULL
"9746-MDMBK",False,NULL
"3162-ZJZFU",False,NULL
"8404-GFGCZ",False,NULL
"8875-AKBYH",False,NULL
"0533-UCAAU",False,NULL
"1394-SUIUH",False,NULL
"3521-MNKLV",False,NULL
"2533-TIBIX",False,NULL
"5092-STPKP",False,NULL
"0114-PEGZZ",False,NULL
"3359-DSRKA",False,NULL
"8639-NHQEI",False,NULL
"7161-DFHUF",False,NULL
"3720-DBRWL",False,NULL
"8565-WUXZU",False,NULL
"4994-OBRSZ",False,NULL
"0562-FGDCR",False,NULL
"2436-QBZFP",False,NULL
"3420-YJLQT",False,NULL
"6040-CGACY",False,NULL
"6582-PLFUU",False,NULL
"8242-PDSGJ",False,NULL
"0264-CNITK",False,NULL
"0089-IIQKO",False,NULL
"7839-NUIAA",False,NULL
"6075-QMNRR",False,NULL
"5966-EMAZU",False,NULL
"0440-EKDCF",False,NULL
"4774-HHGGS",False,NULL
"2055-BFOCC",False,NULL
"8180-AKMJV",False,NULL
"4298-OYIFC",False,NULL
"5566-SOEZD",False,NULL
"9842-EFSYY",False,NULL
"2272-WUSPA",False,NULL
"4584-LBNMK",False,NULL
"3898-GUYTS",False,NULL
"0930-EHUZA",False,NULL
"9975-SKRNR",False,NULL
"3703-KBKZP",False,NULL
"4973-MGTON",False,NULL
"3682-YEUWS",False,NULL
"1223-UNPKS",False,NULL
"3446-QDSZF",False,NULL
"5117-IFGPS",False,NULL
"7379-FNIUJ",False,NULL
"1627-AFWVJ",False,NULL
"4486-EFAEB",False,NULL
"0060-FUALY",False,NULL
"6954-OOYZZ",False,NULL
"7088-FBAWU",False,NULL
"8313-AFGBW",False,NULL
"3097-IDVPU",False,NULL
"2197-OMWGI",False,NULL
"2303-PJYHN",False,NULL
"9795-VOWON",False,NULL
"1237-WIYYZ",False,NULL
"1987-AUELQ",False,NULL
"7852-LECYP",False,NULL
"4822-LPTYJ",False,NULL
"8165-CBKXO",False,NULL
"6527-PZFPV",False,NULL
"9593-CVZKR",False,NULL
"8595-SIZNC",False,NULL
"5236-XMZJY",False,NULL
"4827-DPADN",False,NULL
"2694-CIUMO",False,NULL
"5846-ABOBJ",False,NULL
"1439-LCGVL",False,NULL
"0909-SDHNU",False,NULL
"4647-XXZAM",False,NULL
"7740-KKCXF",False,NULL
"5360-XGYAZ",False,NULL
"3557-HTYWR",False,NULL
"8920-NAVAY",False,NULL
"8541-QVFKM",False,NULL
"1699-TLDLZ",False,NULL
"5600-PDUJF",False,NULL
"0567-XRHCU",False,NULL
"2067-QYTCF",False,NULL
"7407-SUJIZ",False,NULL
"9150-KPBJQ",False,NULL
"0052-DCKON",False,NULL
"3654-ARMGP",False,NULL
"9699-UBQFS",False,NULL
"9367-TCUYN",False,NULL
"1261-FWTTE",False,NULL
"3528-HFRIQ",False,NULL
"0708-SJDIS",False,NULL
"2073-QBVBI",False,NULL
"6928-ONTRW",False,NULL
"3320-VEOYC",False,NULL
"5231-FIQPA",False,NULL
"6617-WLBQC",False,NULL
"2599-CIPQE",False,NULL
"8774-GSBUN",False,NULL
"7326-RIGQZ",False,NULL
"1401-FTHFQ",False,NULL
"0254-FNMCI",False,NULL
"1848-LBZHY",False,NULL
"8118-TJAFG",False,NULL
"5429-LWCMV",False,NULL
"7298-IZWLY",False,NULL
"9758-MFWGD",False,NULL
"3955-JBZZM",False,NULL
"4815-TUMEQ",False,NULL
"9909-IDLEK",False,NULL
"4092-OFQZS",False,NULL
"1561-BWHIN",False,NULL
"9927-DSWDF",False,NULL
"9500-LTVBP",False,NULL
"7252-NTGSS",False,NULL
"8149-AIQCG",False,NULL
"1360-JYXKQ",False,NULL
"0899-WZRSD",False,NULL
"3255-GRXMG",False,NULL
"4828-FAZPK",False,NULL
"6094-ZIVKX",False,NULL
"6925-BAYGL",False,NULL
"3262-EIDHV",False,NULL
"7354-OIJLX",False,NULL
"1376-HHBDV",False,NULL
"6133-OZILE",False,NULL
"4135-FRWKJ",False,NULL
"6551-ZCOTS",False,NULL
"7191-ADRGF",False,NULL
"5018-LXQQG",False,NULL
"6892-BOGQE",False,NULL
"1746-TGTWV",False,NULL
"5995-SNNEW",False,NULL
"8050-WYBND",False,NULL
"3021-VLNRJ",False,NULL
"2821-WARNZ",False,NULL
"4879-GZLFH",False,NULL
"8314-HTWVE",False,NULL
"9402-ROUMJ",False,NULL
"2507-QZPQS",False,NULL
"7159-NOKYQ",False,NULL
"5707-ZMDJP",False,NULL
"8779-YIQQA",False,NULL
"7136-IHZJA",False,NULL
"8966-OIQHG",False,NULL
"7074-STDCN",False,NULL
"8739-QOTTN",False,NULL
"1399-OUPJN",False,NULL
"0277-BKSQP",False,NULL
"5774-XZTQC",False,NULL
"2676-SSLTO",False,NULL
"6266-QHOJZ",False,NULL
"7269-JISCY",False,NULL
"0363-SVHYR",False,NULL
"8547-NSBBO",False,NULL
"6591-QGOYB",False,NULL
"9070-BCKQP",False,NULL
"6421-SZVEM",False,NULL
"1328-EUZHC",False,NULL
"8878-RYUKI",False,NULL
"9633-DENPU",False,NULL
"7811-JIVPF",False,NULL
"7113-HIPFI",False,NULL
"9258-CNWAC",False,NULL
"5371-VYLSX",False,NULL
"6374-AFWOX",False,NULL
"5317-FLPJF",False,NULL
"7621-VPNET",False,NULL
"6034-YMTOB",False,NULL
"4903-CNOZC",False,NULL
"4353-HYOJD",False,NULL
"7267-FRMJW",False,NULL
"4188-FRABG",False,NULL
"4128-ETESU",False,NULL
"0620-DLSLK",False,NULL
"3850-OKINF",False,NULL
"1156-ZFYDO",False,NULL
"3295-YVUSR",False,NULL
"8016-NCFVO",False,NULL
"4119-ZYPZY",False,NULL
"5549-ZGHFB",False,NULL
"7577-SWIFR",False,NULL
"0303-WMMRN",False,NULL
"6408-OTUBZ",False,NULL
"5204-HMGYF",False,NULL
"1078-TDCRN",False,NULL
"3727-OVPRY",False,NULL
"3797-FKOGQ",False,NULL
"7622-NXQZR",False,NULL
"6196-HBOBZ",False,NULL
"3970-XGJDU",False,NULL
"2080-CAZNM",False,NULL
"7017-VFULY",False,NULL
"5562-YJQGT",False,NULL
"8807-OPMBM",False,NULL
"5439-WIKXB",False,NULL
"8294-UIMBA",False,NULL
"8109-YUOHE",False,NULL
"5840-NVDCG",False,NULL
"8092-NLTGF",False,NULL
"5928-QLDHB",False,NULL
"9840-EFJQB",False,NULL
"0696-UKTOX",False,NULL
"4801-KFYKL",False,NULL
"3472-OAOOR",False,NULL
"6135-OZQVA",False,NULL
"2252-JHJGE",False,NULL
"4188-PCPIG",False,NULL
"7105-BENQF",False,NULL
"7721-DVEKZ",False,NULL
"3566-VVORZ",False,NULL
"9507-HSMMZ",False,NULL
"2480-SQIOB",False,NULL
"7813-TKCVO",False,NULL
"0128-MKWSG",False,NULL
"4350-ZTLPI",False,NULL
"0361-HJRDX",False,NULL
"5727-MYATE",False,NULL
"3823-KYNQY",False,NULL
"7570-WELNY",False,NULL
"1028-FFNJK",False,NULL
"6907-FLBER",False,NULL
"3001-UNBTL",False,NULL
"5982-PSMKW",False,NULL
"3507-GASNP",False,NULL
"7096-ZNBZI",False,NULL
"1676-MQAOA",False,NULL
"0786-IVLAW",False,NULL
"7566-DSRLQ",False,NULL
"7245-JMTTQ",False,NULL
"6050-IJRHS",False,NULL
"6202-JVYEU",False,NULL
"8591-TKMZH",False,NULL
"0734-OXWBT",False,NULL
"4282-ACRXS",False,NULL
"0365-TRTPY",False,NULL
"7349-ALMUX",False,NULL
"6502-KUGLL",False,NULL
