"customer_id","tenure_months","contract","paperless_billing","payment_method","monthly_charges","total_charges","cltv"
"0536-ESJEP",54,"Two year",True,"Bank transfer (automatic)","74.55","4191.45",4544
"4654-GGUII",18,"One year",True,"Mailed check","40.20","711.95",4624
"6478-HRRCZ",32,"One year",False,"Mailed check","70.50","2201.75",5870
"8510-BBWMU",41,"One year",True,"Mailed check","19.75","806.95",5678
"6857-TKDJV",67,"Two year",False,"Bank transfer (automatic)","24.65","1620.45",4444
"2360-RDGRO",65,"Month-to-month",True,"Electronic check","104.25","6812.95",5089
"0584-BJQGZ",25,"Month-to-month",True,"Bank transfer (automatic)","78.35","1837.90",4855
"1360-XFJMR",67,"One year",True,"Credit card (automatic)","109.70","7344.45",4017
"5730-RIITO",43,"Month-to-month",True,"Credit card (automatic)","33.45","1500.25",4757
"9058-MJLZC",24,"Month-to-month",True,"Electronic check","94.60","2283.15",3667
"0902-XKXPN",69,"Two year",False,"Bank transfer (automatic)","20.20","1376.50",5463
"5177-RVZNU",37,"One year",False,"Bank transfer (automatic)","20.30","755.40",4186
"0056-EPFBG",20,"Two year",True,"Credit card (automatic)","39.40","825.40",3899
"8993-IZEUX",7,"Month-to-month",False,"Bank transfer (automatic)","69.15","488.65",4320
"8190-ZTQFB",41,"One year",True,"Electronic check","51.35","2075.10",5622
"0931-MHTEM",54,"One year",True,"Credit card (automatic)","100.05","5299.65",4478
"7515-LODFU",69,"Two year",False,"Credit card (automatic)","20.30","1356.30",4042
"0440-UEDAI",53,"One year",True,"Credit card (automatic)","94.45","5042.75",5452
"1337-BOZWO",18,"One year",False,"Credit card (automatic)","46.40","812.40",4003
"0868-VJRDR",64,"Two year",True,"Credit card (automatic)","104.05","6605.55",4337
"6344-SFJVH",20,"Month-to-month",False,"Credit card (automatic)","24.90","505.95",5942
"3950-VPYJB",57,"One year",False,"Mailed check","59.60","3509.40",4778
"8041-TMEID",63,"Two year",False,"Credit card (automatic)","108.50","6991.90",6453
"7321-ZNSLA",13,"Two year",False,"Mailed check","40.55","590.35",2898
"6941-KXRRV",48,"One year",True,"Bank transfer (automatic)","58.95","2789.70",4815
"8727-JQFHV",57,"Two year",False,"Mailed check","20.75","1123.15",4937
"9475-NNDGC",71,"One year",True,"Bank transfer (automatic)","113.15","7953.25",4068
"1355-KUSBG",7,"Month-to-month",False,"Electronic check","48.80","349.80",4785
"3688-FTHLT",16,"Month-to-month",True,"Bank transfer (automatic)","63.05","1067.05",3214
"0899-LIIBW",34,"Month-to-month",False,"Electronic check","100.85","3527.30",5891
"1384-RCUXW",16,"Month-to-month",True,"Mailed check","80.55","1248.90",5183
"5825-XJOCM",48,"One year",True,"Bank transfer (automatic)","64.40","3035.35",2545
"6848-YLDFR",58,"One year",True,"Credit card (automatic)","75.20","4300.80",4559
"8125-QPFJD",72,"Two year",True,"Bank transfer (automatic)","84.90","6065.30",4447
"2320-YKQBO",7,"Month-to-month",False,"Mailed check","19.30","144.95",4764
"4973-RLZVI",30,"One year",False,"Credit card (automatic)","74.65","2308.60",5616
"7869-ZYDST",31,"Month-to-month",True,"Credit card (automatic)","59.05","1882.80",5841
"4501-UYKBC",46,"One year",True,"Credit card (automatic)","69.10","3255.35",3856
"1215-EXRMO",50,"Two year",False,"Mailed check","20.55","1067.65",4745
"2305-MRGLV",28,"Month-to-month",False,"Bank transfer (automatic)","76.55","2065.40",2085
"8404-VIOMB",66,"Two year",True,"Bank transfer (automatic)","62.50","4136.40",4165
"2359-KLTEK",41,"Month-to-month",True,"Bank transfer (automatic)","94.90","3848.00",3539
"5304-EFJLP",72,"Two year",True,"Bank transfer (automatic)","111.65","8022.85",4406
"2673-ZALNP",7,"One year",False,"Mailed check","19.90","173.15",2750
"9184-GALIL",38,"Month-to-month",False,"Mailed check","20.45","781.25",5587
"4393-RYCRE",44,"One year",True,"Electronic check","106.05","4510.80",4588
"9746-MDMBK",47,"One year",True,"Bank transfer (automatic)","113.45","5317.80",3729
"3162-ZJZFU",53,"Month-to-month",True,"Electronic check","92.55","4779.45",4700
"8404-GFGCZ",4,"Month-to-month",False,"Electronic check","65.60","250.10",4552
"8875-AKBYH",20,"Month-to-month",True,"Electronic check","84.35","1745.20",4915
"0533-UCAAU",57,"One year",True,"Credit card (automatic)","71.10","4140.10",5462
"1394-SUIUH",44,"Month-to-month",True,"Electronic check","85.15","3670.50",2672
"3521-MNKLV",24,"Month-to-month",True,"Mailed check","49.70","1167.80",5832
"2533-TIBIX",15,"Month-to-month",True,"Bank transfer (automatic)","30.20","469.65",5825
"5092-STPKP",24,"Month-to-month",False,"Credit card (automatic)","56.35","1381.20",5128
"0114-PEGZZ",33,"Month-to-month",False,"Electronic check","107.55","3645.50",4800
"3359-DSRKA",58,"Two year",True,"Mailed check","19.85","1158.85",6440
"8639-NHQEI",72,"Two year",True,"Bank transfer (automatic)","95.90","6954.15",4213
"7161-DFHUF",71,"Two year",False,"Mailed check","23.85","1672.10",6166
"3720-DBRWL",51,"Two year",True,"Credit card (automatic)","83.85","4307.10",5703
"8565-WUXZU",72,"Two year",True,"Credit card (automatic)","84.80","6141.65",4240
"4994-OBRSZ",14,"Two year",False,"Bank transfer (automatic)","76.10","1054.80",2045
"0562-FGDCR",72,"Two year",False,"Mailed check","74.55","5430.65",4703
"2436-QBZFP",22,"Month-to-month",False,"Electronic check","39.20","849.90",3288
"3420-YJLQT",2,"Month-to-month",False,"Electronic check","79.55","151.75",5965
"6040-CGACY",15,"Month-to-month",False,"Mailed check","19.60","299.40",3195
"6582-PLFUU",51,"Two year",False,"Credit card (automatic)","19.55","1086.75",5974
"8242-PDSGJ",70,"Two year",True,"Credit card (automatic)","39.15","2692.75",5840
"0264-CNITK",71,"Two year",False,"Bank transfer (automatic)","20.10","1389.60",5043
"0089-IIQKO",39,"Month-to-month",True,"Credit card (automatic)","99.95","3767.40",4447
"7839-NUIAA",61,"Month-to-month",False,"Electronic check","59.80","3641.50",5381
"6075-QMNRR",52,"Month-to-month",True,"Bank transfer (automatic)","49.75","2535.55",6334
"5966-EMAZU",64,"One year",True,"Mailed check","108.50","6880.85",4576
"0440-EKDCF",62,"Two year",True,"Credit card (automatic)","60.15","3753.20",4404
"4774-HHGGS",30,"Two year",False,"Mailed check","19.05","637.55",2347
"2055-BFOCC",63,"One year",True,"Bank transfer (automatic)","84.00","5329.55",5688
"8180-AKMJV",1,"Month-to-month",True,"Credit card (automatic)","44.55","44.55",5825
"4298-OYIFC",15,"Month-to-month",True,"Electronic check","103.45","1539.80",5640
"5566-SOEZD",27,"One year",True,"Credit card (automatic)","80.65","2209.75",5856
"9842-EFSYY",4,"Month-to-month",True,"Mailed check","57.20","223.75",2421
"2272-WUSPA",72,"Two year",True,"Electronic check","110.75","7751.70",4848
"4584-LBNMK",45,"One year",False,"Credit card (automatic)","24.70","1174.35",5644
"3898-GUYTS",45,"Month-to-month",True,"Electronic check","97.05","4385.05",4735
"0930-EHUZA",36,"One year",True,"Mailed check","76.35","2606.35",4771
"9975-SKRNR",1,"Month-to-month",False,"Mailed check","18.90","18.90",4480
"3703-KBKZP",16,"Month-to-month",True,"Bank transfer (automatic)","74.45","1261.35",5111
"4973-MGTON",71,"Two year",True,"Credit card (automatic)","84.40","5969.30",5619
"3682-YEUWS",10,"Month-to-month",True,"Mailed check","24.40","253.90",4458
"1223-UNPKS",20,"Two year",False,"Mailed check","20.05","400.00",4328
"3446-QDSZF",4,"Month-to-month",False,"Credit card (automatic)","55.50","227.35",2328
"5117-IFGPS",29,"Month-to-month",True,"Electronic check","84.30","2357.75",2217
"7379-FNIUJ",2,"Month-to-month",False,"Electronic check","100.20","198.50",4855
"1627-AFWVJ",29,"Two year",False,"Mailed check","19.40","554.25",2265
"4486-EFAEB",13,"Month-to-month",True,"Electronic check","20.40","251.65",2486
"0060-FUALY",59,"Month-to-month",True,"Electronic check","94.75","5597.65",5238
"6954-OOYZZ",18,"Month-to-month",True,"Bank transfer (automatic)","44.35","768.05",2935
"7088-FBAWU",17,"Month-to-month",False,"Mailed check","74.55","1215.80",4451
"8313-AFGBW",47,"Two year",False,"Electronic check","73.60","3522.65",4795
"3097-IDVPU",19,"Month-to-month",False,"Credit card (automatic)","50.10","910.45",5749
"2197-OMWGI",68,"Two year",True,"Electronic check","53.00","3656.25",5583
"2303-PJYHN",2,"Month-to-month",False,"Bank transfer (automatic)","19.85","52.00",4107
"9795-VOWON",7,"One year",True,"Credit card (automatic)","24.35","150.85",4665
"1237-WIYYZ",18,"Month-to-month",True,"Mailed check","19.55","389.25",2386
"1987-AUELQ",71,"Two year",False,"Credit card (automatic)","25.05","1873.70",6334
"7852-LECYP",13,"Month-to-month",False,"Credit card (automatic)","93.80","1261.00",5870
"4822-LPTYJ",72,"Two year",True,"Bank transfer (automatic)","103.75","7346.20",4655
"8165-CBKXO",66,"Two year",True,"Credit card (automatic)","56.75","3708.40",5748
"6527-PZFPV",24,"One year",True,"Credit card (automatic)","20.80","469.65",4654
"9593-CVZKR",56,"Two year",True,"Mailed check","24.45","1385.85",5577
"8595-SIZNC",22,"One year",False,"Bank transfer (automatic)","25.60","548.80",2628
"5236-XMZJY",42,"Month-to-month",False,"Bank transfer (automatic)","59.65","2536.55",3048
"4827-DPADN",72,"Two year",True,"Bank transfer (automatic)","83.30","6042.70",4505
"2694-CIUMO",12,"Month-to-month",True,"Credit card (automatic)","79.55","958.25",3445
"5846-ABOBJ",71,"Two year",False,"Bank transfer (automatic)","24.45","1730.65",4766
"1439-LCGVL",26,"One year",False,"Mailed check","19.20","459.60",3656
"0909-SDHNU",7,"Month-to-month",False,"Mailed check","29.80","201.95",4236
"4647-XXZAM",6,"Month-to-month",False,"Mailed check","45.50","285.20",5450
"7740-KKCXF",51,"Month-to-month",True,"Credit card (automatic)","30.05","1529.45",5045
"5360-XGYAZ",72,"Two year",True,"Bank transfer (automatic)","65.65","4664.50",4934
"3557-HTYWR",47,"Two year",False,"Mailed check","74.05","3496.30",2831
"8920-NAVAY",62,"One year",True,"Bank transfer (automatic)","110.75","7053.35",5166
"8541-QVFKM",8,"Month-to-month",True,"Electronic check","73.50","632.20",5777
"1699-TLDLZ",16,"Two year",False,"Mailed check","19.70","301.55",5293
"5600-PDUJF",6,"Month-to-month",True,"Credit card (automatic)","49.50","312.70",5552
"0567-XRHCU",69,"Two year",True,"Credit card (automatic)","43.95","2960.10",4479
"2067-QYTCF",64,"Month-to-month",True,"Electronic check","111.15","6953.40",5455
"7407-SUJIZ",25,"Month-to-month",False,"Mailed check","20.60","541.50",2305
"9150-KPBJQ",6,"Two year",False,"Credit card (automatic)","19.65","116.85",3945
"0052-DCKON",66,"One year",False,"Bank transfer (automatic)","115.80","7942.15",5845
"3654-ARMGP",61,"Two year",False,"Credit card (automatic)","88.65","5321.25",4730
"9699-UBQFS",43,"Month-to-month",True,"Electronic check","94.50","4156.80",4745
"9367-TCUYN",12,"Month-to-month",False,"Mailed check","20.10","223.60",5179
"1261-FWTTE",23,"Month-to-month",True,"Bank transfer (automatic)","34.65","768.45",2307
"3528-HFRIQ",71,"Month-to-month",True,"Bank transfer (automatic)","52.30","3765.05",5491
"0708-SJDIS",34,"Month-to-month",False,"Mailed check","65.00","2157.50",5567
"2073-QBVBI",41,"One year",False,"Mailed check","35.45","1391.65",2954
"6928-ONTRW",72,"Two year",False,"Credit card (automatic)","19.70","1379.80",5451
"3320-VEOYC",14,"Month-to-month",True,"Electronic check","95.60","1273.30",3502
"5231-FIQPA",41,"Two year",True,"Mailed check","19.85","810.45",3523
"6617-WLBQC",23,"One year",False,"Credit card (automatic)","81.85","1810.85",5939
"2599-CIPQE",71,"Two year",False,"Credit card (automatic)","109.30","7782.85",5737
"8774-GSBUN",72,"Two year",False,"Mailed check","25.40","1797.10",6011
"7326-RIGQZ",6,"Month-to-month",True,"Electronic check","69.80","377.85",2651
"1401-FTHFQ",23,"One year",True,"Credit card (automatic)","20.00","445.30",2170
"0254-FNMCI",72,"Two year",True,"Electronic check","109.90","7624.20",5234
"1848-LBZHY",7,"Month-to-month",True,"Bank transfer (automatic)","50.30","355.10",2547
"8118-TJAFG",9,"Month-to-month",True,"Electronic check","101.50","906.85",2757
"5429-LWCMV",12,"Month-to-month",True,"Electronic check","89.15","1057.55",4041
"7298-IZWLY",1,"Month-to-month",True,"Mailed check","19.40","19.40",2742
"9758-MFWGD",48,"One year",False,"Bank transfer (automatic)","29.90","1388.75",2617
"3955-JBZZM",20,"Month-to-month",False,"Electronic check","78.80","1641.30",2317
"4815-TUMEQ",10,"One year",True,"Mailed check","19.30","185.20",4190
"9909-IDLEK",20,"Month-to-month",False,"Mailed check","96.80","1826.70",3222
"4092-OFQZS",20,"One year",False,"Mailed check","20.65","417.50",4147
"1561-BWHIN",19,"One year",False,"Mailed check","19.80","344.50",4464
"9927-DSWDF",22,"Month-to-month",True,"Electronic check","104.60","2180.55",2429
"9500-LTVBP",35,"Month-to-month",False,"Credit card (automatic)","80.05","2835.90",3999
"7252-NTGSS",1,"Month-to-month",False,"Mailed check","45.15","45.15",4131
"8149-AIQCG",39,"Month-to-month",True,"Credit card (automatic)","73.15","2730.85",3271
"1360-JYXKQ",54,"One year",True,"Electronic check","99.10","5437.10",4118
"0899-WZRSD",56,"Month-to-month",True,"Mailed check","105.35","5794.45",5680
"3255-GRXMG",18,"Month-to-month",True,"Credit card (automatic)","45.65","747.20",4403
"4828-FAZPK",16,"Month-to-month",True,"Credit card (automatic)","79.95","1267.95",3855
"6094-ZIVKX",68,"One year",True,"Credit card (automatic)","54.45","3674.95",6309
"6925-BAYGL",53,"Two year",False,"Credit card (automatic)","25.10","1275.60",5295
"3262-EIDHV",72,"Two year",False,"Credit card (automatic)","84.70","5893.90",6375
"7354-OIJLX",9,"Month-to-month",True,"Electronic check","75.85","724.65",5212
"1376-HHBDV",30,"Month-to-month",True,"Mailed check","48.80","1536.75",4864
"6133-OZILE",18,"Month-to-month",True,"Electronic check","35.20","607.30",5381
"4135-FRWKJ",55,"One year",False,"Electronic check","76.25","4154.55",4319
"6551-ZCOTS",33,"One year",True,"Bank transfer (automatic)","24.90","847.80",5756
"7191-ADRGF",44,"Two year",False,"Bank transfer (automatic)","54.30","2390.45",3222
"5018-LXQQG",30,"Month-to-month",False,"Bank transfer (automatic)","66.30","1923.50",4631
"6892-BOGQE",71,"Two year",True,"Bank transfer (automatic)","20.90","1493.20",4030
"1746-TGTWV",1,"Month-to-month",False,"Credit card (automatic)","75.35","75.35",3514
"5995-SNNEW",23,"Month-to-month",True,"Electronic check","104.45","2184.85",5883
"8050-WYBND",22,"One year",True,"Credit card (automatic)","49.45","1031.40",5941
"3021-VLNRJ",50,"One year",True,"Credit card (automatic)","70.80","3478.15",4798
"2821-WARNZ",49,"One year",False,"Credit card (automatic)","19.45","921.30",4170
"4879-GZLFH",42,"Month-to-month",True,"Electronic check","92.15","3875.40",5697
"8314-HTWVE",7,"Two year",False,"Mailed check","19.85","144.15",3973
"9402-ROUMJ",67,"One year",True,"Bank transfer (automatic)","100.25","6689.00",5588
"2507-QZPQS",15,"Month-to-month",False,"Electronic check","95.70","1451.10",4999
"7159-NOKYQ",67,"Two year",True,"Electronic check","93.15","6368.20",4001
"5707-ZMDJP",53,"Two year",True,"Mailed check","69.70","3729.60",4590
"8779-YIQQA",21,"One year",False,"Mailed check","19.80","350.10",3243
"7136-IHZJA",40,"Month-to-month",True,"Mailed check","71.35","2847.20",5807
"8966-OIQHG",22,"One year",False,"Bank transfer (automatic)","20.75","452.35",2258
"7074-STDCN",39,"Month-to-month",True,"Electronic check","40.60","1494.50",4436
"8739-QOTTN",2,"Month-to-month",False,"Mailed check","20.35","41.85",5761
"1399-OUPJN",57,"Two year",False,"Bank transfer (automatic)","19.75","1272.05",4235
"0277-BKSQP",8,"Month-to-month",True,"Electronic check","54.40","475.10",4854
"5774-XZTQC",7,"Month-to-month",False,"Mailed check","20.45","150.75",4484
"2676-SSLTO",49,"Two year",True,"Bank transfer (automatic)","66.15","3199.00",6138
"6266-QHOJZ",65,"One year",True,"Electronic check","89.85","5844.65",6421
"7269-JISCY",55,"One year",False,"Bank transfer (automatic)","45.05","2462.60",4055
"0363-SVHYR",71,"Two year",False,"Bank transfer (automatic)","86.85","6263.80",6452
"8547-NSBBO",35,"Month-to-month",True,"Mailed check","96.75","3403.40",5154
"6591-QGOYB",17,"Month-to-month",True,"Bank transfer (automatic)","106.65","1672.10",2754
"9070-BCKQP",72,"Two year",True,"Credit card (automatic)","110.15","7881.20",4498
"6421-SZVEM",28,"One year",True,"Bank transfer (automatic)","82.85","2320.80",5802
"1328-EUZHC",18,"Two year",False,"Mailed check","20.10","370.50",4329
"8878-RYUKI",52,"Month-to-month",True,"Electronic check","59.45","3043.70",6107
"9633-DENPU",47,"Month-to-month",True,"Bank transfer (automatic)","58.60","2723.40",2613
"7811-JIVPF",23,"Month-to-month",False,"Credit card (automatic)","49.70","1081.25",4790
"7113-HIPFI",66,"Two year",False,"Mailed check","65.85","4097.05",5500
"9258-CNWAC",71,"Two year",False,"Credit card (automatic)","113.65","8166.80",6208
"5371-VYLSX",50,"Month-to-month",True,"Electronic check","83.40","4113.70",4977
"6374-AFWOX",46,"Two year",False,"Mailed check","65.65","3047.15",2680
"5317-FLPJF",66,"Two year",True,"Bank transfer (automatic)","61.35","4193.40",4824
"7621-VPNET",42,"Month-to-month",True,"Credit card (automatic)","85.90","3729.75",2219
"6034-YMTOB",5,"Month-to-month",True,"Mailed check","75.65","399.45",2296
"4903-CNOZC",29,"One year",False,"Credit card (automatic)","70.90","1964.60",2064
"4353-HYOJD",27,"Month-to-month",False,"Mailed check","49.85","1336.15",5580
"7267-FRMJW",25,"Two year",False,"Mailed check","20.10","486.05",5306
"4188-FRABG",57,"Month-to-month",True,"Electronic check","103.05","5925.75",5586
"4128-ETESU",47,"Month-to-month",False,"Electronic check","99.70","4747.20",4787
"0620-DLSLK",13,"Month-to-month",True,"Mailed check","81.90","1028.90",2054
"3850-OKINF",71,"One year",True,"Electronic check","66.20","4692.55",4756
"1156-ZFYDO",1,"Month-to-month",False,"Electronic check","19.75","19.75",3666
"3295-YVUSR",2,"Month-to-month",True,"Mailed check","72.60","154.30",5098
"8016-NCFVO",55,"Month-to-month",True,"Electronic check","116.50","6382.55",4222
"4119-ZYPZY",71,"Two year",True,"Electronic check","106.80","7623.20",6423
"5549-ZGHFB",50,"Two year",False,"Mailed check","24.95","1261.45",6019
"7577-SWIFR",1,"Month-to-month",True,"Electronic check","89.25","89.25",5579
"0303-WMMRN",5,"Month-to-month",True,"Mailed check","19.25","86.05",3056
"6408-OTUBZ",66,"One year",True,"Bank transfer (automatic)","104.55","6779.05",4494
"5204-HMGYF",49,"One year",True,"Mailed check","87.20","4345.00",4567
"1078-TDCRN",3,"Month-to-month",True,"Electronic check","30.75","82.85",4133
"3727-OVPRY",66,"One year",True,"Credit card (automatic)","25.70","1714.55",5517
"3797-FKOGQ",11,"Month-to-month",False,"Electronic check","86.20","893.20",3157
"7622-NXQZR",28,"Month-to-month",True,"Credit card (automatic)","30.10","810.85",2653
"6196-HBOBZ",65,"Two year",True,"Electronic check","99.35","6347.55",6300
"3970-XGJDU",62,"Two year",True,"Credit card (automatic)","19.20","1123.65",4937
"2080-CAZNM",41,"Month-to-month",True,"Electronic check","104.40","4133.95",4477
"7017-VFULY",2,"Month-to-month",False,"Bank transfer (automatic)","20.10","43.15",4158
"5562-YJQGT",2,"Month-to-month",False,"Credit card (automatic)","20.35","35.10",3746
"8807-OPMBM",55,"Two year",True,"Credit card (automatic)","25.65","1388.00",4466
"5439-WIKXB",41,"Month-to-month",True,"Electronic check","94.55","3851.45",4914
"8294-UIMBA",30,"One year",True,"Bank transfer (automatic)","94.40","2638.10",4584
"8109-YUOHE",17,"One year",False,"Mailed check","56.10","946.95",5025
"5840-NVDCG",16,"Two year",False,"Bank transfer (automatic)","68.25","1114.85",3559
"8092-NLTGF",72,"Two year",False,"Bank transfer (automatic)","24.75","1777.60",5398
"5928-QLDHB",9,"Month-to-month",True,"Electronic check","76.25","684.85",2062
"9840-EFJQB",1,"Month-to-month",False,"Electronic check","74.35","74.35",4237
"0696-UKTOX",23,"Month-to-month",False,"Electronic check","54.15","1312.45",2496
"4801-KFYKL",8,"Month-to-month",False,"Bank transfer (automatic)","19.45","159.20",4119
"3472-OAOOR",19,"Month-to-month",True,"Mailed check","34.95","610.20",3422
"6135-OZQVA",7,"Month-to-month",True,"Electronic check","53.65","404.35",4389
"2252-JHJGE",61,"One year",False,"Electronic check","104.00","6363.45",4344
"4188-PCPIG",57,"Two year",True,"Credit card (automatic)","70.35","4124.65",5779
"7105-BENQF",15,"One year",False,"Mailed check","64.85","950.75",4442
"7721-DVEKZ",1,"Month-to-month",False,"Mailed check","19.65","19.65",4639
"3566-VVORZ",12,"Month-to-month",False,"Bank transfer (automatic)","45.90","505.95",5790
"9507-HSMMZ",54,"Two year",False,"Mailed check","20.00","1149.65",6094
"2480-SQIOB",4,"Month-to-month",False,"Electronic check","44.80","169.65",2114
"7813-TKCVO",20,"One year",False,"Mailed check","20.35","393.15",4390
"0128-MKWSG",26,"Month-to-month",False,"Mailed check","45.80","1147.00",3287
"4350-ZTLPI",53,"One year",True,"Bank transfer (automatic)","108.95","5718.20",4163
"0361-HJRDX",68,"Two year",False,"Credit card (automatic)","64.35","4539.60",4146
"5727-MYATE",72,"Two year",True,"Credit card (automatic)","90.80","6397.60",5028
"3823-KYNQY",12,"One year",False,"Credit card (automatic)","24.95","280.40",4443
"7570-WELNY",68,"Two year",True,"Bank transfer (automatic)","84.70","5711.05",5520
"1028-FFNJK",30,"Month-to-month",True,"Electronic check","101.50","2917.65",4828
"6907-FLBER",1,"Month-to-month",False,"Electronic check","54.30","54.30",3259
"3001-UNBTL",29,"Month-to-month",True,"Electronic check","103.95","2964.80",3733
"5982-PSMKW",23,"Two year",True,"Credit card (automatic)","91.10","2198.30",5991
"3507-GASNP",60,"Two year",False,"Mailed check","19.95","1189.90",5316
"7096-ZNBZI",72,"Two year",False,"Credit card (automatic)","26.45","1914.50",5534
"1676-MQAOA",72,"Two year",True,"Bank transfer (automatic)","75.10","5336.35",6284
"0786-IVLAW",66,"One year",False,"Bank transfer (automatic)","108.10","7238.60",4722
"7566-DSRLQ",72,"Two year",True,"Electronic check","110.15","7998.80",5065
"7245-JMTTQ",51,"One year",True,"Electronic check","111.50","5703.25",4363
"6050-IJRHS",70,"One year",True,"Electronic check","106.50","7397.00",6319
"6202-JVYEU",9,"One year",True,"Electronic check","19.90","164.60",3643
"8591-TKMZH",59,"Two year",True,"Mailed check","111.10","6555.20",4952
"0734-OXWBT",3,"Month-to-month",False,"Mailed check","70.70","225.65",2584
"4282-ACRXS",38,"Month-to-month",True,"Electronic check","24.85","955.75",3511
"0365-TRTPY",37,"Month-to-month",False,"Bank transfer (automatic)","91.20","3382.30",5135
"7349-ALMUX",37,"Two year",False,"Bank transfer (automatic)","65.60","2313.80",3183
"6502-KUGLL",14,"Month-to-month",False,"Bank transfer (automatic)","59.45","780.85",5723
"1841-YSJGV",72,"Two year",True,"Credit card (automatic)","109.95","7852.40",6258
"3511-BFTJW",72,"Two year",False,"Credit card (automatic)","38.50","2763.00",4710
"7668-XCFYV",17,"Month-to-month",True,"Electronic check","92.55","1614.70",3689
"5018-HEKFO",10,"Month-to-month",True,"Mailed check","24.50","270.15",5594
"2923-ARZLG",0,"One year",True,"Mailed check","19.70",NULL,4890
"3976-NLDEZ",1,"Month-to-month",False,"Mailed check","20.60","20.60",5370
"2282-YGNOR",29,"One year",False,"Credit card (automatic)","58.00","1734.50",2810
"5336-UFNZP",65,"One year",True,"Electronic check","107.45","7047.50",6211
"6854-EXGSF",8,"Month-to-month",True,"Bank transfer (automatic)","65.50","573.15",3033
"1241-EZFMJ",61,"Two year",False,"Bank transfer (automatic)","25.45","1538.60",6015
"9233-PSYHO",45,"One year",True,"Bank transfer (automatic)","100.15","4459.80",2636
"5376-PCKNB",72,"One year",True,"Credit card (automatic)","104.45","7459.00",4750
"8044-BGWPI",12,"Month-to-month",True,"Electronic check","21.15","306.05",5209
"4060-LDNLU",7,"Month-to-month",False,"Electronic check","96.20","639.70",4329
"3589-PPVKW",9,"Month-to-month",True,"Mailed check","44.40","348.15",5457
"5887-IKKYO",58,"Two year",False,"Bank transfer (automatic)","94.35","5563.65",4777
"1755-RMCXH",2,"Month-to-month",False,"Mailed check","20.30","40.25",5113
"3858-XHYJO",40,"One year",False,"Bank transfer (automatic)","105.75","4228.55",4078
"4299-SIMNS",9,"Month-to-month",True,"Electronic check","81.15","784.45",4544
"7025-IWFHT",41,"One year",True,"Electronic check","89.55","3729.75",5549
"6261-LHRTG",26,"Month-to-month",True,"Credit card (automatic)","54.75","1406.90",4020
"7841-FCRQD",33,"One year",True,"Credit card (automatic)","53.75","1857.30",3160
"2056-EVGZL",68,"One year",False,"Credit card (automatic)","105.75","7322.50",4437
"8777-MBMTS",65,"Two year",True,"Credit card (automatic)","105.85","6725.50",4872
"7753-USQYQ",55,"One year",True,"Electronic check","64.20","3627.30",5151
"7661-CPURM",19,"One year",True,"Credit card (automatic)","87.70","1725.95",4446
"6233-HXJMX",45,"Month-to-month",True,"Credit card (automatic)","89.30","4192.15",5470
"5902-WBLSE",70,"Two year",True,"Credit card (automatic)","20.15","1411.20",5219
"3239-TPHPZ",12,"Two year",True,"Electronic check","20.05","264.55",5453
"5115-GZDEL",72,"Two year",False,"Credit card (automatic)","67.20","4671.70",5592
"3338-CVVEH",12,"Month-to-month",False,"Electronic check","94.55","1173.55",5674
"2615-YVMYX",71,"Month-to-month",True,"Electronic check","107.50","7713.55",5775
"2851-STERV",35,"One year",True,"Electronic check","73.00","2471.25",2715
"4393-GEADV",70,"Two year",False,"Credit card (automatic)","114.75","7842.30",5035
"8486-AYEQH",31,"Month-to-month",True,"Electronic check","76.05","2227.80",2421
"5419-JKZNQ",30,"Month-to-month",False,"Mailed check","77.90","2351.45",2009
"2495-KZNFB",33,"Month-to-month",True,"Electronic check","90.65","2989.60",4460
"1409-PHXTF",54,"Two year",True,"Electronic check","110.45","6077.75",4425
"4560-WQAQW",59,"One year",False,"Bank transfer (automatic)","68.70","4070.95",4244
"9591-YVTEB",55,"Month-to-month",True,"Electronic check","44.85","2479.05",5829
"9309-BZGNT",69,"One year",True,"Credit card (automatic)","29.80","2134.30",5681
"4274-DRSQT",66,"One year",True,"Bank transfer (automatic)","88.90","6000.10",5868
"2027-DNKIV",37,"One year",True,"Mailed check","58.75","2203.10",3483
"8075-GXIUB",9,"One year",False,"Credit card (automatic)","19.85","183.15",5601
"2885-HIJDH",69,"Two year",False,"Bank transfer (automatic)","86.90","6194.10",4667
"5424-RLQLC",10,"Month-to-month",True,"Mailed check","59.65","638.95",2385
"6507-DTJZV",13,"Month-to-month",False,"Credit card (automatic)","66.40","831.75",3660
"7673-BQGKU",69,"Two year",False,"Bank transfer (automatic)","20.15","1337.50",4554
"6723-WSNTY",66,"One year",True,"Credit card (automatic)","108.10","7181.95",5360
"2725-IWWBA",46,"One year",False,"Mailed check","56.90","2560.10",4258
"1061-PNTHC",56,"Month-to-month",True,"Mailed check","109.60","5953.00",5012
"0394-YONDK",70,"Two year",False,"Credit card (automatic)","25.15","1790.15",5114
"6574-MCOEH",33,"One year",True,"Electronic check","79.15","2531.40",3555
"7399-QHBJS",72,"Two year",False,"Credit card (automatic)","66.75","4760.30",6063
"0997-YTLNY",19,"Month-to-month",False,"Mailed check","48.80","953.65",3749
"9479-HYNYL",71,"Two year",True,"Credit card (automatic)","80.70","5705.05",5617
"9708-KFDBY",1,"Month-to-month",False,"Credit card (automatic)","20.55","20.55",4801
