"customer_id","country","state","city","zip_code","latitude","longitude"
"3703-TTEPD","United States","California","Irvine",92614,"33.680302","-117.833296"
"2799-TSLAG","United States","California","Irvine",92618,"33.667145","-117.732135"
"2208-NKVVH","United States","California","Costa Mesa",92626,"33.678591","-117.905471"
"7139-JZFVG","United States","California","Huntington Beach",92646,"33.666301","-117.969501"
"4987-GQWPO","United States","California","Huntington Beach",92647,"33.723579","-118.005441"
"1757-TCATG","United States","California","Huntington Beach",92649,"33.721917","-118.043237"
"4776-XSKYQ","United States","California","Laguna Hills",92653,"33.606899","-117.717854"
"8048-DSDFQ","United States","California","Midway City",92655,"33.744439","-117.985880"
"5753-QQWPW","United States","California","Aliso Viejo",92656,"33.571259","-117.731917"
"6010-DDPPW","United States","California","Newport Coast",92657,"33.603282","-117.821841"
"6693-FRIRW","United States","California","Newport Beach",92661,"33.601309","-117.902304"
"6586-MYGKD","United States","California","Newport Beach",92662,"33.606336","-117.893042"
"3173-NVMPX","United States","California","Newport Beach",92663,"33.622510","-117.927024"
"0248-PGHBZ","United States","California","San Clemente",92672,"33.429488","-117.609432"
"0623-GDISB","United States","California","San Clemente",92673,"33.472500","-117.584273"
"2892-GESUL","United States","California","San Juan Capistrano",92675,"33.521447","-117.602555"
"7472-EQOAV","United States","California","Laguna Niguel",92677,"33.529047","-117.701175"
"2043-WVTQJ","United States","California","Westminster",92683,"33.752591","-117.993661"
"8034-RYTVV","United States","California","Rancho Santa Margarita",92688,"33.624654","-117.611733"
"3863-QSTYI","United States","California","Mission Viejo",92691,"33.611945","-117.665867"
"5044-LRQAQ","United States","California","Ladera Ranch",92694,"33.569186","-117.640055"
"1716-LSAMB","United States","California","Santa Ana",92701,"33.748478","-117.858918"
"1333-PBMXB","United States","California","Santa Ana",92703,"33.748635","-117.906125"
"6546-OPBBH","United States","California","Santa Ana",92704,"33.719869","-117.907063"
"5985-BEHZK","United States","California","Santa Ana",92705,"33.766004","-117.786763"
"9127-QRZMH","United States","California","Santa Ana",92706,"33.765893","-117.881533"
"5919-VCZYM","United States","California","Santa Ana",92707,"33.714829","-117.872941"
"9644-KVCNC","United States","California","Fountain Valley",92708,"33.712036","-117.950113"
"2137-DQMEV","United States","California","Tustin",92780,"33.735802","-117.818805"
"8174-LNWMW","United States","California","Tustin",92782,"33.738543","-117.785046"
"9279-CJEOJ","United States","California","Anaheim",92801,"33.844983","-117.952151"
"7964-VEXDG","United States","California","Anaheim",92802,"33.807864","-117.923782"
"2404-JIBFC","United States","California","Anaheim",92804,"33.818000","-117.974404"
"8029-XYPWT","United States","California","Anaheim",92806,"33.837960","-117.870494"
"4632-PAOYU","United States","California","Anaheim",92808,"33.850452","-117.726668"
"2990-OGYTD","United States","California","Fullerton",92831,"33.879983","-117.895482"
"6646-JPPHA","United States","California","Fullerton",92832,"33.868316","-117.929029"
"7658-UYUQS","United States","California","Fullerton",92835,"33.902211","-117.914922"
"7880-XSOJX","United States","California","Garden Grove",92840,"33.787165","-117.931889"
"4589-IUAJB","United States","California","Garden Grove",92843,"33.764018","-117.931507"
"8746-BFOAJ","United States","California","Garden Grove",92845,"33.782955","-118.026456"
"8457-XIGKN","United States","California","Norco",92860,"33.925833","-117.559639"
"6072-NUQCB","United States","California","Villa Park",92861,"33.817473","-117.810462"
"8838-GPHZP","United States","California","Orange",92866,"33.784597","-117.844535"
"8750-QWZAJ","United States","California","Orange",92867,"33.818590","-117.821288"
"6918-UMQCG","United States","California","Orange",92869,"33.792791","-117.789749"
"0675-NCDYU","United States","California","Placentia",92870,"33.881158","-117.854783"
"6339-DKLMK","United States","California","Corona",92879,"33.893823","-117.531446"
"1346-PJWTK","United States","California","Corona",92880,"33.918043","-117.617809"
"5088-QZLRL","United States","California","Corona",92881,"33.833686","-117.513063"
"8023-QHAIO","United States","California","Corona",92882,"33.819385","-117.600213"
"4397-FRLTA","United States","California","Corona",92883,"33.762351","-117.488725"
"3057-VJJQE","United States","California","Yorba Linda",92886,"33.897253","-117.792202"
"2302-OUZXB","United States","California","Ventura",93001,"34.360261","-119.306383"
"8133-ANHHJ","United States","California","Ventura",93003,"34.279221","-119.221437"
"2270-CHBFN","United States","California","Ventura",93004,"34.278697","-119.167798"
"5982-FPVQN","United States","California","Camarillo",93012,"34.205504","-118.993111"
"9107-UKCKY","United States","California","Carpinteria",93013,"34.441398","-119.513163"
"4654-ULTTN","United States","California","Fillmore",93015,"34.408161","-118.865111"
"5546-BYZSM","United States","California","Oak View",93022,"34.404544","-119.302118"
"1492-KGETH","United States","California","Ojai",93023,"34.581308","-118.931948"
"4163-HFTUK","United States","California","Oxnard",93033,"34.156629","-119.117218"
"8215-NGSPE","United States","California","Oxnard",93035,"34.184540","-119.224666"
"8859-YSTWS","United States","California","Port Hueneme",93041,"34.110124","-119.100972"
"7601-DHFWZ","United States","California","Simi Valley",93063,"34.296813","-118.685703"
"1998-VHJHK","United States","California","Santa Barbara",93101,"34.419203","-119.710008"
"1707-HABPF","United States","California","Santa Barbara",93103,"34.438581","-119.685368"
"0487-VVUVK","United States","California","Santa Barbara",93109,"34.406256","-119.726936"
"5063-IUOKK","United States","California","Santa Barbara",93111,"34.460197","-119.802602"
"4508-OEBEY","United States","California","Goleta",93117,"34.489983","-120.091246"
"0027-KWYKW","United States","California","Alpaugh",93201,"35.869626","-119.498771"
"2308-STERM","United States","California","Armona",93202,"36.315979","-119.710852"
"5982-XMDEX","United States","California","Arvin",93203,"35.116307","-118.817644"
"6051-PTVNS","United States","California","Bodfish",93205,"35.523991","-118.400432"
"2877-VDUER","United States","California","Camp Nelson",93208,"36.057458","-118.591951"
"9152-AMKAK","United States","California","Coalinga",93210,"36.186867","-120.387793"
"9432-VOFYX","United States","California","Delano",93215,"35.772244","-119.209689"
"8049-WJCLQ","United States","California","Ducor",93218,"35.846067","-119.004073"
"6586-PSJOX","United States","California","Earlimart",93219,"35.858054","-119.305858"
"9705-ZJBCG","United States","California","Frazier Park",93222,"34.907911","-119.234281"
"6847-KJLTS","United States","California","Frazier Park",93225,"34.827662","-118.999073"
"9670-BPNXF","United States","California","Glennville",93226,"35.735694","-118.738483"
"3913-FCUUW","United States","California","Hanford",93230,"36.292230","-119.622676"
"3301-VKTGC","United States","California","Huron",93234,"36.217864","-120.080117"
"9555-SAHUZ","United States","California","Kernville",93238,"35.852892","-118.397782"
"0816-TSPHQ","United States","California","Kettleman City",93239,"35.996923","-120.000951"
"9932-WBWIK","United States","California","Lake Isabella",93240,"35.607875","-118.466318"
"4619-EVPHY","United States","California","Lamont",93241,"35.245035","-118.905553"
"5286-YHCVC","United States","California","Laton",93242,"36.444232","-119.718285"
"9115-YQHGA","United States","California","Lemoore",93245,"36.303666","-119.825657"
"4462-CYWMH","United States","California","Lindsay",93247,"36.205465","-119.085807"
"4537-DKTAL","United States","California","Darwin",93522,"36.319181","-117.593053"
"8963-MQVYN","United States","California","Lost Hills",93249,"35.637715","-119.893068"
"2458-EOMRE","United States","California","Mc Farland",93250,"35.666886","-119.186717"
"9334-GWGOW","United States","California","Mc Kittrick",93251,"35.383810","-119.730885"
"6542-LWGXJ","United States","California","Pixley",93256,"35.957019","-119.330928"
"5567-GZKQY","United States","California","Porterville",93257,"36.008958","-118.891593"
"1222-LRYKO","United States","California","Posey",93260,"35.861928","-118.636698"
"2087-QAREY","United States","California","Sequoia National Park",93262,"36.527243","-118.594938"
"4423-JWZJN","United States","California","Springville",93265,"36.245926","-118.693138"
"6490-FGZAT","United States","California","Strathmore",93267,"36.141319","-119.129075"
"7452-FOLON","United States","California","Terra Bella",93270,"35.939068","-119.043666"
"2320-TZRRH","United States","California","Three Rivers",93271,"36.413433","-118.854708"
"4942-VZZOM","United States","California","Tupman",93276,"35.316263","-119.402559"
"7502-BNYGS","United States","California","Wasco",93280,"35.652242","-119.446400"
"4291-HYEBC","United States","California","Weldon",93283,"35.556470","-118.244914"
"6147-CBCRA","United States","California","Wofford Heights",93285,"35.690535","-118.552784"
"6047-SUHPR","United States","California","Woodlake",93286,"36.464635","-119.094348"
"9752-ZNQUT","United States","California","Visalia",93291,"36.391777","-119.372842"
"1576-PFZIW","United States","California","Bakersfield",93301,"35.383937","-119.020428"
"5666-MBJPT","United States","California","Bakersfield",93304,"35.339796","-119.023552"
"7312-XSBAT","United States","California","Bakersfield",93305,"35.391733","-118.984109"
"3096-GKWEB","United States","California","Bakersfield",93306,"35.449881","-118.841442"
"2371-JQHZZ","United States","California","Bakersfield",93307,"35.280113","-118.962329"
"0674-GCDXG","United States","California","Bakersfield",93308,"35.559617","-118.925185"
"1121-QSIVB","United States","California","Bakersfield",93309,"35.342891","-119.064803"
"4396-KLSEH","United States","California","Bakersfield",93311,"35.162070","-119.194488"
"2824-MYYBN","United States","California","Bakersfield",93313,"35.140938","-119.051348"
"6345-HOVES","United States","California","Los Osos",93402,"35.279984","-120.824288"
"8318-LCNBW","United States","California","San Luis Obispo",93405,"35.236549","-120.727344"
"6469-QJKZW","United States","California","Arroyo Grande",93420,"35.176236","-120.483243"
"0147-ESWWR","United States","California","Atascadero",93422,"35.453912","-120.694610"
"1217-VASWC","United States","California","Avila Beach",93424,"35.186644","-120.728305"
"6370-ZVHDV","United States","California","Buellton",93427,"34.631362","-120.238218"
"5915-DGNVC","United States","California","Cambria",93428,"35.591387","-121.032256"
"6260-XLACS","United States","California","Casmalia",93429,"34.866032","-120.536546"
"3566-CAAYU","United States","California","Cayucos",93430,"35.511833","-120.918713"
"4983-CCWMC","United States","California","Creston",93432,"35.480896","-120.469476"
"9103-CXVOK","United States","California","Grover Beach",93433,"35.120833","-120.618430"
"2896-TBNBE","United States","California","Guadalupe",93434,"34.936000","-120.594655"
"2522-WLNSF","United States","California","Los Olivos",93441,"34.704340","-120.026090"
"3841-CONLJ","United States","California","Morro Bay",93442,"35.369553","-120.763864"
"4475-NVTLU","United States","California","Paso Robles",93446,"35.634222","-120.728341"
"9386-LDCZR","United States","California","San Ardo",93450,"35.996008","-120.853050"
"9585-KKMFD","United States","California","San Miguel",93451,"35.886767","-120.608661"
"5399-ZIMKF","United States","California","San Simeon",93452,"35.746484","-121.223355"
"0336-KXKFK","United States","California","Santa Margarita",93453,"35.303926","-120.256567"
"5619-XZZKR","United States","California","Santa Maria",93454,"34.943523","-120.256729"
"3948-FVVRP","United States","California","Santa Maria",93455,"34.818227","-120.418784"
"5327-XOKKY","United States","California","Santa Maria",93458,"34.959340","-120.490081"
"0983-TATYJ","United States","California","Santa Ynez",93460,"34.630356","-120.032564"
"1813-JYWTO","United States","California","Shandon",93461,"35.634488","-120.293534"
"6719-OXYBR","United States","California","California City",93505,"35.151491","-117.927597"
"3312-ZWLGF","United States","California","Acton",93510,"34.501452","-118.207862"
"6476-YHMGA","United States","California","Benton",93512,"37.653947","-118.231443"
"0795-XCCTE","United States","California","Bishop",93514,"37.045840","-118.397236"
"0168-XZKBB","United States","California","Boron",93516,"34.957030","-117.730450"
"3785-NRHYR","United States","California","Bridgeport",93517,"38.184583","-119.286558"
"7072-MBHEV","United States","California","Edwards",93523,"34.966777","-117.961179"
"5602-BVFMK","United States","California","Independence",93526,"36.869584","-118.189241"
"6297-NOOPG","United States","California","Inyokern",93527,"36.041315","-118.188235"
"8204-TIFGJ","United States","California","June Lake",93529,"37.730269","-119.055813"
"8050-DVOJX","United States","California","Keeler",93530,"36.560498","-117.962461"
"8903-XEBGX","United States","California","Lancaster",93534,"34.727529","-118.153098"
"8169-SAEJD","United States","California","Lancaster",93535,"34.712708","-117.889656"
"1089-XZWHH","United States","California","Lee Vining",93541,"37.890145","-119.184087"
"2325-WINES","United States","California","Littlerock",93543,"34.505273","-117.955054"
"6064-ZATLR","United States","California","Llano",93544,"34.500091","-117.765862"
"7824-PANSQ","United States","California","Mammoth Lakes",93546,"37.550074","-118.837167"
"9648-BCHKM","United States","California","Palmdale",93550,"34.536232","-118.082935"
"2888-ADFAO","United States","California","Palmdale",93551,"34.613476","-118.256358"
"8707-HOEDG","United States","California","Palmdale",93552,"34.557711","-118.029441"
"4072-IPYLT","United States","California","Randsburg",93554,"35.405722","-117.773354"
"7167-PCEYD","United States","California","Ridgecrest",93555,"35.603913","-117.678280"
"4936-YPJNK","United States","California","Rosamond",93560,"34.903052","-118.411251"
"1580-BMCMR","United States","California","Tehachapi",93561,"35.073777","-118.652112"
"4817-KEQSP","United States","California","Trona",93562,"35.748370","-117.384948"
"6408-WHTEF","United States","California","Valyermo",93563,"34.395830","-117.734568"
"9251-AWQGT","United States","California","Palmdale",93591,"34.598221","-117.795930"
"8749-CLJXC","United States","California","Ahwahnee",93601,"37.375816","-119.739935"
"7989-VCQOH","United States","California","Auberry",93602,"36.991762","-119.242874"
"4199-QHJNM","United States","California","Bass Lake",93604,"37.458367","-119.345011"
"8882-TLVRW","United States","California","Big Creek",93605,"37.172770","-119.299700"
"5135-GRQJV","United States","California","Cantua Creek",93608,"36.488056","-120.407691"
"2384-OVPSA","United States","California","Caruthers",93609,"36.527600","-119.865999"
"1371-WEPDS","United States","California","Chowchilla",93610,"37.100948","-120.270136"
"3580-GICBM","United States","California","Clovis",93611,"36.917652","-119.593757"
"9730-DRTMJ","United States","California","Coarsegold",93614,"37.212191","-119.749323"
"4686-UXDML","United States","California","Cutler",93615,"36.497895","-119.285484"
"3349-ANQNH","United States","California","Del Rey",93616,"36.657462","-119.595293"
"0932-YIXYU","United States","California","Dos Palos",93620,"37.045728","-120.630682"
"7480-SPLEF","United States","California","Dunlap",93621,"36.789213","-119.140338"
"7636-XUHWW","United States","California","Firebaugh",93622,"36.785618","-120.625382"
"1431-CYWMH","United States","California","Fish Camp",93623,"37.483535","-119.679414"
"5937-EORGB","United States","California","Five Points",93624,"36.397745","-120.119911"
"6349-JDHQP","United States","California","Fowler",93625,"36.625792","-119.672483"
"5539-HIVAK","United States","California","Friant",93626,"37.027663","-119.690560"
"5847-MXBEO","United States","California","Helm",93627,"36.520537","-120.118055"
"4583-PARNH","United States","California","Kerman",93630,"36.727418","-120.123526"
"1116-FRYVH","United States","California","Kingsburg",93631,"36.478239","-119.521370"
"1421-HCERK","United States","California","Lakeshore",93634,"37.290606","-119.216328"
"9633-XQABV","United States","California","Los Banos",93635,"36.995162","-120.955099"
"0716-BQNDX","United States","California","Madera",93637,"36.902954","-120.194274"
"1183-CANVH","United States","California","Mendota",93640,"36.687292","-120.437354"
"1972-XMUWV","United States","California","Miramonte",93641,"36.696759","-119.024051"
"8679-LZBMD","United States","California","North Fork",93643,"37.244307","-119.470256"
"3407-JMJQQ","United States","California","Oakhurst",93644,"37.648647","-119.231447"
"6252-DFGTK","United States","California","O Neals",93645,"37.140104","-119.657092"
"1539-LNKHM","United States","California","Orange Cove",93646,"36.633498","-119.298895"
"8645-KOMJQ","United States","California","Orosi",93647,"36.600185","-119.175655"
"0289-IVARM","United States","California","Parlier",93648,"36.622237","-119.521126"
"9761-XUJWD","United States","California","Fresno",93650,"36.841655","-119.797113"
"4057-FKCZK","United States","California","Prather",93651,"37.007238","-119.505661"
"4291-TPNFG","United States","California","Raisin City",93652,"36.594542","-119.905245"
"6087-YPWHO","United States","California","Raymond",93653,"37.252057","-119.957830"
"3090-QFUVD","United States","California","Reedley",93654,"36.636638","-119.421842"
"1722-LDZJS","United States","California","Sanger",93657,"36.819628","-119.440414"
"1818-ESQMW","United States","California","San Joaquin",93660,"36.600193","-120.153393"
"7401-RUBNK","United States","California","South Dos Palos",93665,"36.959731","-120.653519"
"0506-YLVKJ","United States","California","Sultana",93666,"36.545353","-119.338535"
"8661-BOYNW","United States","California","Tollhouse",93667,"36.993666","-119.348267"
"4815-GBTCD","United States","California","Wishon",93669,"37.287758","-119.548156"
"2805-AUFQN","United States","California","Traver",93673,"36.456091","-119.486225"
"0980-PVMRC","United States","California","Squaw Valley",93675,"36.719141","-119.202677"
"7233-DRTRF","United States","California","Fresno",93701,"36.749403","-119.787574"
"3873-NFTGI","United States","California","Fresno",93703,"36.768774","-119.762633"
"1162-ECVII","United States","California","Fresno",93704,"36.799648","-119.801247"
"7048-GXDAY","United States","California","Fresno",93705,"36.787240","-119.827813"
"8571-ZCMCX","United States","California","Fresno",93706,"36.654614","-119.903674"
"1169-WCVAK","United States","California","Fresno",93710,"36.822715","-119.761826"
"7129-CAKJW","United States","California","Fresno",93721,"36.732694","-119.783786"
"8695-ARGXZ","United States","California","Fresno",93722,"36.789790","-119.929894"
"3570-YUEKJ","United States","California","Fresno",93725,"36.623632","-119.741322"
"1555-HAPSU","United States","California","Fresno",93727,"36.751489","-119.680720"
"1697-NVVGY","United States","California","Fresno",93728,"36.757345","-119.818274"
"8464-EETCQ","United States","California","Salinas",93905,"36.667794","-121.601306"
"2419-FSORS","United States","California","Salinas",93906,"36.722898","-121.633648"
"8132-YPVBX","United States","California","Salinas",93907,"36.774620","-121.664714"
"6754-LZUKA","United States","California","Big Sur",93920,"36.092975","-121.549826"
"8099-MZPUJ","United States","California","Carmel",93923,"36.460611","-121.852507"
"0787-LHDYT","United States","California","Carmel Valley",93924,"36.414611","-121.638600"
"0374-IOEGQ","United States","California","Gonzales",93926,"36.525880","-121.396719"
"3197-NNYNB","United States","California","Jolon",93928,"35.930782","-121.189757"
"3396-DKDEL","United States","California","King City",93930,"36.220761","-120.980777"
"1752-OZXFY","United States","California","Lockwood",93932,"35.989792","-121.055933"
"9066-QRSDU","United States","California","Marina",93933,"36.689582","-121.758398"
"9112-WSNPU","United States","California","Monterey",93940,"36.362741","-121.869685"
"9867-NNXLC","United States","California","Pacific Grove",93950,"36.618337","-121.926417"
"5321-NTRKC","United States","California","Pebble Beach",93953,"36.587497","-121.944815"
"3161-GETRM","United States","California","Soledad",93960,"36.414216","-121.360597"
"0402-OAMEN","United States","California","Spreckels",93962,"36.624641","-121.647195"
"6933-VLYFX","United States","California","Belmont",94002,"37.509366","-122.306132"
"6754-WKSHP","United States","California","Brisbane",94005,"37.684694","-122.407120"
"4976-LNFVV","United States","California","Daly City",94015,"37.680844","-122.481310"
"5055-MGMGF","United States","California","Half Moon Bay",94019,"37.455670","-122.407992"
"4641-FROLU","United States","California","La Honda",94020,"37.285677","-122.224165"
"2862-JVEOY","United States","California","Loma Mar",94021,"37.266388","-122.263080"
"2969-QWUBZ","United States","California","Los Altos",94022,"37.349546","-122.134356"
"9822-BIIGN","United States","California","Los Altos",94024,"37.352911","-122.093002"
"2077-MPJQO","United States","California","Menlo Park",94025,"37.449551","-122.183762"
"1534-OULXE","United States","California","Atherton",94027,"37.454924","-122.203168"
"2971-SGAFL","United States","California","Millbrae",94030,"37.601248","-122.403099"
"1480-IVEVR","United States","California","Montara",94037,"37.540582","-122.509594"
"2905-KFQUV","United States","California","Moss Beach",94038,"37.515556","-122.502311"
"3370-HXOPH","United States","California","Mountain View",94041,"37.388349","-122.075299"
"9391-YZEJW","United States","California","Mountain View",94043,"37.419725","-122.062947"
"9958-MEKUC","United States","California","Pacifica",94044,"37.573633","-122.455167"
"0281-CNTZX","United States","California","Pescadero",94060,"37.225650","-122.297533"
"4118-CEVPF","United States","California","Redwood City",94062,"37.410567","-122.297152"
"9114-VEPUF","United States","California","Redwood City",94065,"37.527497","-122.230941"
"7876-BEUTG","United States","California","San Bruno",94066,"37.624436","-122.430661"
"2338-BQEZT","United States","California","San Carlos",94070,"37.497915","-122.267361"
"9873-MNDKV","United States","California","San Gregorio",94074,"37.331762","-122.341444"
"8241-JUIQO","United States","California","Sunnyvale",94086,"37.378541","-122.020456"
"2194-IIQOF","United States","California","Sunnyvale",94087,"37.351100","-122.037311"
"9631-RXVJM","United States","California","San Francisco",94102,"37.779500","-122.419233"
"9584-EXCDZ","United States","California","San Francisco",94103,"37.773147","-122.411287"
"5093-FEGLU","United States","California","San Francisco",94105,"37.789168","-122.395009"
"2621-UDNLU","United States","California","San Francisco",94107,"37.768881","-122.395521"
"7526-IVLYU","United States","California","San Francisco",94108,"37.791998","-122.408653"
"2428-HYUNX","United States","California","San Francisco",94109,"37.794487","-122.422270"
"9214-EKVXR","United States","California","San Francisco",94110,"37.750021","-122.415201"
"3410-MHHUM","United States","California","San Francisco",94111,"37.801776","-122.402293"
"2122-YWVYA","United States","California","San Francisco",94116,"37.744410","-122.486764"
"2296-DKZFP","United States","California","San Francisco",94118,"37.781304","-122.461522"
"8909-BOLNL","United States","California","San Francisco",94123,"37.800254","-122.436975"
"6603-YRDCJ","United States","California","San Francisco",94124,"37.731505","-122.384532"
"3229-USWAR","United States","California","San Francisco",94129,"37.797526","-122.464531"
"2138-VFAPZ","United States","California","San Francisco",94130,"37.820894","-122.369725"
"6131-JLWZM","United States","California","San Francisco",94131,"37.746699","-122.442833"
"0269-XFESX","United States","California","San Francisco",94133,"37.802071","-122.411004"
"1709-EJDOX","United States","California","San Francisco",94134,"37.721052","-122.413573"
"4316-XCSLJ","United States","California","Palo Alto",94301,"37.444314","-122.149996"
"9693-XMUOB","United States","California","Palo Alto",94304,"37.386978","-122.177746"
"0383-CLDDA","United States","California","Stanford",94305,"37.424342","-122.165641"
"2709-UQGNP","United States","California","San Mateo",94401,"37.590421","-122.306467"
"3549-ZTMNH","United States","California","San Mateo",94402,"37.556634","-122.317723"
"8033-ATFAS","United States","California","San Mateo",94404,"37.556094","-122.272437"
"1635-NZATJ","United States","California","Alameda",94501,"37.774633","-122.274434"
"0562-HKHML","United States","California","Alameda",94502,"37.724817","-122.224363"
"8277-RVRSV","United States","California","Danville",94506,"37.791481","-121.903253"
"9943-VSZUV","United States","California","Alamo",94507,"37.855717","-121.994813"
"7054-ENNGU","United States","California","Benicia",94510,"38.113533","-122.119260"
"1455-HFBXA","United States","California","Bethel Island",94511,"38.050558","-121.646924"
"9402-CXWPL","United States","California","Birds Landing",94512,"38.140719","-121.838298"
"1628-BIZYP","United States","California","Brentwood",94513,"37.908242","-121.682472"
"0082-LDZUE","United States","California","Calistoga",94515,"38.629618","-122.593216"
"5343-SGUBI","United States","California","Concord",94518,"37.950248","-122.022455"
"0856-NAOES","United States","California","Concord",94519,"37.990118","-122.012188"
"1976-AZZPJ","United States","California","Concord",94520,"38.013825","-122.039144"
"6156-UZDLF","United States","California","Pleasant Hill",94523,"37.953380","-122.076886"
"3099-OONVS","United States","California","Crockett",94525,"38.049292","-122.228415"
"9500-WBGRP","United States","California","Danville",94526,"37.815459","-121.977203"
"5183-KLYEM","United States","California","El Cerrito",94530,"37.924838","-122.289145"
"5144-PQCDZ","United States","California","Fairfield",94533,"38.287136","-122.027110"
"8514-VZHEB","United States","California","Travis Afb",94535,"38.265899","-121.939461"
"6625-IUTTT","United States","California","Fremont",94536,"37.572273","-121.964583"
"9355-NPPFS","United States","California","Fremont",94538,"37.505768","-121.962472"
"0068-FIGTF","United States","California","Fremont",94539,"37.516791","-121.899117"
"5965-GGPRW","United States","California","Hayward",94541,"37.674002","-122.076796"
"8035-PWSEV","United States","California","Hayward",94542,"37.656695","-122.048361"
"2236-HILPA","United States","California","Hayward",94544,"37.639215","-122.037554"
"1840-BIUOG","United States","California","Hayward",94545,"37.629840","-122.120843"
"1356-MKYSK","United States","California","Castro Valley",94546,"37.708327","-122.083473"
"6080-LNESI","United States","California","Hercules",94547,"37.991259","-122.214945"
"1830-IPXVJ","United States","California","Lafayette",94549,"37.907777","-122.127161"
"5828-DWPIL","United States","California","Livermore",94550,"37.571748","-121.659562"
"8398-TBIYD","United States","California","Castro Valley",94552,"37.722727","-122.021570"
"2931-FSOHN","United States","California","Napa",94559,"38.232389","-122.324944"
"9418-RUKPH","United States","California","Newark",94560,"37.504133","-122.032347"
"9971-ZWPBF","United States","California","Orinda",94563,"37.873916","-122.205220"
"4712-AUQZO","United States","California","Pinole",94564,"37.996462","-122.293716"
"9711-FJTBX","United States","California","Pittsburg",94565,"38.006047","-121.916834"
"2908-ZTPNF","United States","California","Pleasanton",94566,"37.633361","-121.862395"
"8421-WZOOW","United States","California","Rio Vista",94571,"38.148862","-121.737696"
"1414-YADCW","United States","California","Deer Park",94576,"38.554383","-122.474773"
"8756-RDDLT","United States","California","San Leandro",94577,"37.717196","-122.159338"
"2862-PFNIK","United States","California","San Leandro",94578,"37.704384","-122.126703"
"5816-QVHRX","United States","California","San Leandro",94579,"37.687264","-122.157280"
"4430-YHXGG","United States","California","San Lorenzo",94580,"37.676249","-122.132415"
"6888-SBYAI","United States","California","San Ramon",94583,"37.766556","-121.976784"
"7395-XWZOY","United States","California","Suisun City",94585,"38.197907","-122.017258"
"7169-YWAMK","United States","California","Sunol",94586,"37.587494","-121.862856"
"6859-RKMZJ","United States","California","Vallejo",94589,"38.161321","-122.271588"
"2729-VNVAP","United States","California","Vallejo",94590,"38.104705","-122.247387"
"2957-JIRMN","United States","California","Vallejo",94591,"38.105733","-122.186338"
"2049-BAFNW","United States","California","Vallejo",94592,"38.093701","-122.276589"
"3842-QTGDL","United States","California","Walnut Creek",94595,"37.862128","-122.075197"
"7163-OCEQI","United States","California","Walnut Creek",94596,"37.900662","-122.052782"
"9782-LGXMC","United States","California","Walnut Creek",94598,"37.916648","-122.008483"
"5975-BAICR","United States","California","Yountville",94599,"38.421458","-122.365048"
"4673-KKSLS","United States","California","Oakland",94605,"37.758019","-122.138678"
"4853-OITSN","United States","California","Oakland",94606,"37.792489","-122.244314"
"9800-OUIGR","United States","California","Oakland",94607,"37.807070","-122.297401"
"2324-EFHVG","United States","California","Oakland",94609,"37.834341","-122.264370"
"7094-MSZAO","United States","California","Oakland",94610,"37.808731","-122.238708"
"6907-CQGPN","United States","California","Oakland",94612,"37.809014","-122.269739"
"0780-XNZFN","United States","California","Oakland",94618,"37.845510","-122.235181"
"0239-OXEXL","United States","California","Oakland",94619,"37.787186","-122.146330"
"2675-IJRGJ","United States","California","Oakland",94621,"37.750553","-122.197175"
"7049-GKVZY","United States","California","Berkeley",94702,"37.866009","-122.286228"
"8577-QSOCG","United States","California","Berkeley",94703,"37.863843","-122.275684"
"3721-CNZHX","United States","California","Berkeley",94704,"37.871416","-122.246597"
"0212-ISBBF","United States","California","Berkeley",94705,"37.858898","-122.240512"
"3585-YNADK","United States","California","Berkeley",94707,"37.897753","-122.279391"
"5271-DBYSJ","United States","California","Berkeley",94708,"37.897743","-122.263124"
"1099-GODLO","United States","California","Berkeley",94709,"37.878554","-122.266090"
"6828-HMKWP","United States","California","Berkeley",94710,"37.872902","-122.303708"
"1472-TNCWL","United States","California","El Sobrante",94803,"37.963995","-122.288296"
"2080-GKCWQ","United States","California","San Pablo",94806,"37.980269","-122.342635"
"2193-SFWQW","United States","California","San Rafael",94903,"38.018065","-122.546024"
"5656-JAMLX","United States","California","Greenbrae",94904,"37.946617","-122.563571"
"3462-BJQQA","United States","California","Belvedere Tiburon",94920,"37.885629","-122.468580"
"0442-TDYUO","United States","California","Bodega",94922,"38.343282","-122.975500"
"6733-LRIZX","United States","California","Bodega Bay",94923,"38.377165","-123.037957"
"9503-XJUME","United States","California","Bolinas",94924,"37.943087","-122.723790"
"4367-NHWMM","United States","California","Corte Madera",94925,"37.924014","-122.511694"
"3779-OSWCF","United States","California","Dillon Beach",94929,"38.244580","-122.956268"
"6736-DHUQI","United States","California","Fairfax",94930,"37.971751","-122.611873"
"3915-ODIYG","United States","California","Cotati",94931,"38.326215","-122.718742"
"1360-RCYRT","United States","California","Forest Knolls",94933,"38.010092","-122.689442"
"2724-FJDYW","United States","California","Inverness",94937,"38.099323","-122.945723"
"4451-RWASJ","United States","California","Lagunitas",94938,"38.021772","-122.691744"
"3460-TJBWI","United States","California","Marshall",94940,"38.129308","-122.834815"
"5917-HBSDW","United States","California","Mill Valley",94941,"37.901371","-122.572024"
"5671-UUNXD","United States","California","Nicasio",94946,"38.065359","-122.665566"
"0956-ACVZC","United States","California","Novato",94947,"38.112166","-122.634384"
